Time_ms,Main_val,Compasste1_val,Compasste2_val,Main_raw,Compasste1_raw,Compasste2_raw,Marker
19553,21,10,0,494,503,462,0
19565,21,9,0,494,500,462,0
19577,21,9,0,494,498,462,0
19589,20,8,0,493,496,462,0
19600,21,7,0,494,494,462,0
19612,20,6,0,493,491,462,0
19624,20,6,0,492,489,462,0
19635,20,5,0,492,487,462,0
19647,20,4,0,492,485,462,0
19659,20,5,0,492,486,462,0
19670,19,6,0,491,489,462,0
19682,19,7,0,491,493,462,0
19694,19,8,0,490,495,462,0
19706,18,8,0,489,496,462,0
19717,18,8,0,489,497,462,0
19729,18,8,0,489,497,462,0
19741,17,8,0,488,497,462,0
19752,17,8,0,487,495,462,0
19764,17,7,0,487,494,462,0
19776,16,7,0,486,493,462,0
19788,16,6,0,485,491,462,0
19799,16,6,0,485,489,462,0
19811,15,5,0,484,488,462,0
19823,14,5,0,483,486,462,0
19834,14,4,0,483,485,462,0
19846,14,4,0,482,483,462,0
19858,13,3,0,481,482,462,0
19869,13,3,0,481,480,462,0
19881,13,2,0,481,479,461,0
19893,14,2,0,482,478,462,0
19905,13,1,0,481,476,462,0
19916,13,1,0,481,476,462,0
19928,12,1,0,480,474,462,0
19940,12,1,0,480,474,462,0
19951,12,0,0,480,473,462,0
19963,12,0,0,479,472,462,0
19975,12,0,0,479,472,462,0
19987,12,0,0,479,471,462,0
19998,12,0,0,479,470,462,0
20010,11,0,0,478,470,462,0
20022,12,0,0,479,469,462,0
20033,12,0,0,479,469,462,0
20045,11,0,0,478,469,462,0
20058,11,0,0,478,468,462,0
20070,11,0,0,478,468,462,0
20082,11,0,0,478,468,462,0
20093,11,0,0,478,467,462,0
20105,11,0,0,477,466,462,0
20117,11,0,0,477,466,462,0
20128,10,0,0,476,466,462,0
20140,10,0,0,476,465,462,0
20152,9,0,0,475,466,462,0
20164,9,0,0,475,469,462,0
20175,10,0,0,476,468,462,0
20187,11,0,0,477,468,462,0
20199,11,0,0,477,467,462,0
20210,11,0,0,478,467,462,0
20222,11,0,0,478,467,462,0
20234,12,0,0,479,466,462,0
20246,13,0,0,481,467,462,0
20257,13,0,0,481,467,462,0
20269,14,0,0,482,468,462,0
20281,12,0,0,480,471,462,0
20292,16,2,0,485,477,462,0
20304,17,7,0,487,492,463,0
20316,24,9,0,499,498,462,0
20327,38,11,0,521,506,462,0
20339,55,12,0,549,508,462,0
20351,68,20,0,569,531,462,0
20363,75,27,0,580,551,462,0
20374,73,32,0,577,567,463,0
20386,76,39,0,582,586,463,0
20398,76,42,0,583,597,463,0
20409,75,45,0,580,604,462,0
20421,71,45,0,574,606,463,0
20433,61,46,0,558,608,462,0
20445,53,44,0,546,602,462,0
20456,50,43,0,540,598,462,0
20468,42,42,0,527,597,462,0
20480,40,40,0,524,591,462,0
20491,32,39,0,512,587,462,0
20503,30,37,0,508,582,462,0
20515,30,34,0,508,573,462,0
20526,21,31,0,494,565,462,0
20538,29,29,0,507,557,462,0
20550,35,25,0,517,547,462,0
20562,16,20,0,485,530,462,0
20573,38,16,0,521,519,462,0
20585,43,15,0,530,516,462,0
20597,60,13,0,556,510,462,0
20608,63,9,0,561,500,462,0
20620,61,5,0,559,487,462,0
20632,70,2,0,573,479,462,0
20644,57,0,0,552,463,463,0
20655,52,0,0,543,453,462,0
20667,66,0,0,567,447,463,0
20679,69,0,0,571,438,463,0
20690,66,0,0,566,430,462,0
20702,79,0,0,587,427,463,0
20714,83,0,0,594,425,462,0
20725,61,0,0,558,409,462,0
20737,66,0,0,566,408,462,0
20749,63,0,0,561,402,462,0
20761,57,0,0,552,391,462,0
20772,66,0,0,567,390,462,0
20784,75,0,0,581,383,462,0
20796,84,0,0,595,379,462,0
20807,83,0,0,594,377,462,0
20819,65,0,0,564,365,462,0
20831,71,0,0,574,366,462,0
20842,66,0,0,567,357,462,0
20854,46,0,0,534,344,462,0
20866,63,0,0,561,343,462,0
20878,68,0,0,570,337,462,0
20889,58,0,0,554,328,462,0
20901,43,0,0,530,316,462,0
20913,33,0,0,513,309,462,0
20924,12,0,0,480,299,462,0
20936,6,0,0,469,292,462,0
20948,0,0,0,438,280,462,0
20960,0,0,0,420,265,462,0
20971,0,0,0,400,245,462,0
20983,0,0,0,366,218,462,0
20995,0,0,0,356,190,462,0
21006,0,0,0,336,155,462,0
21018,0,0,0,312,120,462,0
21030,0,0,0,296,93,462,0
21041,0,0,0,282,70,462,0
21053,0,0,0,271,58,462,0
21065,0,0,0,264,51,462,0
21077,0,0,0,251,51,462,0
21088,0,0,0,249,60,462,0
21100,0,0,0,242,77,462,0
21112,0,0,0,246,91,462,0
21123,0,0,0,233,113,462,0
21135,0,0,0,262,138,462,0
21147,0,0,0,282,168,462,0
21159,0,0,0,264,194,462,0
21170,0,0,0,324,225,462,0
21182,0,0,0,293,243,462,0
21194,0,0,0,348,266,462,0
21205,0,0,0,351,293,463,0
21217,0,0,0,345,307,462,0
21229,0,0,0,392,339,462,0
21240,0,0,0,339,363,463,0
21252,0,0,0,392,380,463,0
21264,0,0,0,343,386,462,0
21276,0,0,0,405,404,462,0
21287,0,0,0,395,415,462,0
21299,0,0,0,361,421,462,0
21311,0,0,0,421,439,462,0
21322,0,0,0,404,460,462,0
21334,0,3,0,416,482,462,0
21346,0,9,0,393,500,462,0
21357,0,21,0,456,534,463,0
21369,0,28,0,407,554,462,0
21381,0,34,0,446,574,462,0
21393,0,40,0,444,589,462,0
21404,0,46,0,429,608,463,0
21416,0,53,0,457,628,463,0
21428,0,56,0,450,638,462,0
21439,0,58,0,422,644,463,0
21451,0,58,0,456,645,462,0
21463,0,59,0,450,646,463,0
21475,0,59,0,432,648,462,0
21486,0,62,0,452,656,462,0
21498,0,64,0,439,660,462,0
21510,0,65,0,430,664,462,0
21521,0,66,0,423,668,463,0
21533,0,67,0,438,671,462,0
21545,0,69,0,414,677,462,0
21556,0,68,0,419,673,463,0
21568,0,69,0,394,676,463,0
21580,0,68,0,368,673,462,0
21592,0,71,0,388,682,463,0
21603,0,70,0,363,680,463,0
21615,0,68,0,346,672,463,0
21627,0,65,0,349,664,462,0
21638,0,64,0,327,662,463,0
21650,0,65,0,333,663,462,0
21662,0,63,0,314,658,462,0
21674,0,59,0,298,648,462,0
21685,0,56,0,276,638,462,0
21697,0,54,0,261,631,463,0
21709,0,51,0,254,622,463,0
21720,0,48,0,229,613,462,0
21732,0,45,0,224,604,462,0
21744,0,42,0,213,597,462,0
21755,0,40,0,212,589,463,0
21767,0,38,0,205,584,462,0
21779,0,36,0,202,578,463,0
21791,0,34,0,206,572,463,0
21802,0,31,0,209,565,463,0
21814,0,31,0,217,564,463,0
21826,0,30,0,223,560,463,0
21837,0,28,0,235,556,462,0
21849,0,27,0,252,552,463,0
21861,0,25,0,266,547,462,0
21873,0,24,0,283,542,462,0
21884,0,25,0,301,547,462,0
21896,0,26,0,320,550,462,0
21908,0,27,0,339,551,462,0
21919,0,26,0,357,549,462,0
21931,0,24,0,374,542,462,0
21943,0,21,0,391,534,462,0
21954,0,17,0,404,521,462,0
21966,0,12,0,416,507,462,0
21978,0,7,0,429,494,462,0
21990,0,0,0,439,473,462,0
22001,0,0,0,448,449,462,0
22013,0,0,0,455,433,462,0
22025,1,0,0,461,424,462,0
22036,4,0,0,467,418,462,0
22048,8,0,0,473,410,462,0
22061,12,0,0,479,404,462,0
22073,17,0,0,487,402,463,0
22085,21,0,0,494,404,463,0
22096,26,0,0,502,406,463,0
22108,31,0,0,510,408,463,0
22120,35,0,0,517,409,462,0
22131,40,0,0,524,410,462,0
22143,44,0,0,531,412,462,0
22155,46,0,0,534,415,462,0
22166,50,0,0,540,410,462,0
22178,52,0,0,544,405,463,0
22190,54,0,0,547,398,463,0
22202,55,0,0,549,393,462,0
22213,57,0,0,552,390,463,0
22225,60,0,0,556,388,463,0
22237,62,0,0,560,389,462,0
22248,63,0,0,562,392,462,0
22260,65,0,0,565,395,463,0
22272,65,0,0,565,395,463,0
22283,66,0,0,567,397,463,0
22295,67,0,0,568,401,463,0
22307,68,0,0,569,406,463,0
22319,68,0,0,569,412,462,0
22330,70,0,0,572,419,463,0
22342,72,0,0,576,426,463,0
22354,76,0,0,583,433,463,0
22365,80,0,0,588,440,462,0
22377,80,0,0,589,446,463,0
22389,80,0,0,589,450,463,0
22401,80,0,0,588,454,463,0
22412,78,0,0,586,457,462,0
22424,76,0,0,583,458,462,0
22436,75,0,0,580,457,462,0
22447,73,0,0,578,455,462,0
22459,73,0,0,578,454,462,0
22471,72,0,0,576,454,462,0
22482,70,0,0,572,455,462,0
22494,66,0,0,567,455,462,0
22506,65,0,0,564,457,462,0
22518,62,0,0,560,460,462,0
22529,60,0,0,557,464,462,0
22541,57,0,0,552,468,462,0
22553,55,0,0,549,472,462,0
22564,53,1,0,545,476,462,0
22576,50,2,0,541,478,462,0
22588,48,3,0,538,480,462,0
22600,47,3,0,536,481,462,0
22611,46,3,0,534,482,462,0
22623,45,3,0,532,481,462,0
22635,43,3,0,529,481,462,0
22646,42,3,0,527,480,462,0
22658,40,2,0,525,479,462,0
22670,39,2,0,523,478,462,0
22681,37,2,0,520,477,462,0
22693,37,1,0,519,475,462,0
22705,35,0,0,517,472,462,0
22717,35,0,0,516,469,462,0
22728,34,0,0,515,467,462,0
22740,34,0,0,514,465,462,0
22752,32,0,0,512,463,462,0
22763,31,0,0,510,461,462,0
22775,30,0,0,508,459,462,0
22787,29,0,0,507,458,462,0
22799,29,0,0,506,457,462,0
22810,28,0,0,505,456,462,0
22822,27,0,0,503,456,462,0
22834,25,0,0,501,455,462,0
22845,24,0,0,498,455,462,0
22857,22,0,0,496,456,462,0
22869,20,0,0,493,456,462,0
22880,20,0,0,492,456,462,0
22892,19,0,0,491,457,462,0
22904,19,0,0,490,456,462,0
22916,19,0,0,490,457,463,0
22927,18,0,0,489,458,462,0
22939,17,0,0,488,459,462,0
22951,17,0,0,487,459,463,0
22962,16,0,0,486,460,463,0
22974,16,0,0,485,461,462,0
22986,16,0,0,485,463,463,0
22997,16,0,0,485,473,462,0
23009,15,3,0,484,482,463,0
23021,15,6,0,484,490,462,0
23033,15,8,0,484,497,463,0
23044,15,10,0,484,502,462,0
23056,15,11,0,484,505,462,0
23068,15,12,0,484,507,463,0
23079,14,12,0,483,507,463,0
23091,14,11,0,483,506,462,0
23103,14,11,0,483,505,462,0
23115,14,10,0,483,502,463,0
23126,14,9,0,482,500,462,0
23138,14,8,0,483,497,462,0
23150,12,7,0,480,494,462,0
23161,12,6,0,479,491,462,0
23173,12,5,0,479,488,462,0
23185,11,5,0,478,486,462,0
23196,11,4,0,478,484,462,0
23208,11,3,0,478,481,462,0
23220,11,3,0,478,480,462,0
23232,11,2,0,477,478,462,0
23243,11,1,0,477,476,462,0
23255,11,1,0,477,475,463,0
23267,11,0,0,477,473,462,0
23278,11,0,0,477,472,463,0
23290,11,0,0,477,472,462,0
23302,11,0,0,477,472,462,0
23314,10,0,0,476,472,462,0
23325,10,0,0,476,472,462,0
23337,10,0,0,476,472,462,0
23349,9,0,0,475,470,462,0
23360,9,0,0,475,470,462,0
23372,9,0,0,474,469,462,0
23384,9,0,0,474,467,462,0
23395,9,0,0,474,464,462,0
23407,9,0,0,474,462,462,0
23419,9,0,0,474,460,462,0
23431,8,0,0,473,458,462,0
23442,8,0,0,473,457,462,0
23454,8,0,0,473,456,462,0
23466,7,0,0,472,456,462,0
23477,7,0,0,472,456,462,0
23489,7,0,0,471,460,462,0
23501,6,0,0,469,466,462,0
23513,4,0,0,467,472,462,0
23524,4,1,0,466,476,462,0
23536,3,2,0,465,478,462,0
23548,2,3,0,464,480,462,0
23559,2,3,0,464,481,462,0
23571,3,3,0,465,481,462,0
23583,4,3,0,466,482,462,0
23594,4,4,0,467,484,462,0
23606,4,4,0,467,484,462,0
23618,4,5,0,466,486,462,0
23630,5,5,0,468,488,462,0
23641,6,1,0,470,475,462,0
23653,11,0,0,478,468,462,0
23665,20,0,0,493,465,462,0
23676,33,4,0,513,485,462,0
23688,40,24,0,525,544,462,0
23700,47,38,0,536,585,462,0
23712,50,49,0,541,616,462,0
23723,48,55,0,537,635,462,0
23735,50,59,0,541,648,462,0
23747,50,61,0,541,653,462,0
23758,49,60,0,539,651,462,0
23770,43,58,0,530,645,462,0
23782,40,56,0,524,637,462,0
23793,41,52,0,526,626,462,0
23805,34,49,0,515,618,462,0
23817,29,45,0,507,606,462,0
23829,19,41,0,491,594,462,0
23840,21,38,0,494,584,462,0
23852,16,33,0,485,571,462,0
23864,13,30,0,481,560,462,0
23875,7,26,0,472,549,462,0
23887,6,22,0,469,538,462,0
23899,6,19,0,470,528,462,0
23910,7,16,0,472,518,462,0
23922,6,10,0,469,502,462,0
23934,22,7,0,495,492,462,0
23947,23,2,0,497,479,462,0
23958,18,0,0,489,464,462,0
23970,43,0,0,529,457,462,0
23982,50,0,0,541,448,462,0
23993,49,0,0,539,438,462,0
24005,25,0,0,500,423,462,0
24017,52,0,0,544,421,462,0
24028,68,0,0,570,417,462,0
24040,88,0,0,602,415,462,0
24052,85,0,0,597,407,462,0
24065,83,0,0,594,397,462,0
24077,91,0,0,607,394,462,0
24089,79,0,0,587,378,462,0
24100,82,0,0,592,364,462,0
24112,98,0,0,618,362,462,0
24124,100,0,0,633,358,462,0
24135,100,0,0,648,354,462,0
24147,100,0,0,641,349,462,0
24159,100,0,0,659,345,462,0
24171,100,0,0,635,339,462,0
24182,100,0,0,623,334,462,0
24194,77,0,0,584,324,462,0
24206,98,0,0,618,315,462,0
24217,91,0,0,606,308,462,0
24229,83,0,0,594,301,462,0
24241,68,0,0,569,288,462,0
24252,46,0,0,534,273,462,0
24264,20,0,0,492,258,462,0
24276,0,0,0,451,246,462,0
24288,0,0,0,413,223,462,0
24299,0,0,0,379,193,462,0
24311,0,0,0,346,160,462,0
24323,0,0,0,321,128,462,0
24334,0,0,0,288,93,462,0
24346,0,0,0,269,71,462,0
24358,0,0,0,252,58,463,0
24369,0,0,0,235,49,462,0
24381,0,0,0,225,54,462,0
24393,0,0,0,227,68,463,0
24405,0,0,0,226,88,462,0
24416,0,0,0,218,106,462,0
24428,0,0,0,217,133,462,0
24440,0,0,0,242,166,462,0
24451,0,0,0,257,197,462,0
24463,0,0,0,284,231,462,0
24475,0,0,0,330,269,462,0
24487,0,0,0,291,295,462,0
24498,0,0,0,321,323,463,0
24510,0,0,0,338,349,462,0
24522,0,0,0,392,375,462,0
24533,0,0,0,377,392,463,0
24545,0,0,0,407,408,462,0
24557,0,0,0,394,432,463,0
24568,0,0,0,432,447,463,0
24580,0,0,0,418,458,463,0
24592,0,0,0,434,465,462,0
24604,0,0,0,422,469,462,0
24615,0,1,0,423,476,463,0
24627,0,1,0,386,474,463,0
24639,0,3,0,395,482,463,0
24650,0,8,0,387,497,463,0
24662,0,17,0,433,523,463,0
24674,0,29,0,443,557,462,0
24686,0,38,0,417,584,462,0
24697,0,44,0,460,603,462,0
24709,0,47,0,411,612,462,0
24721,0,52,0,445,625,463,0
24732,0,54,0,460,633,462,0
24744,0,56,0,460,638,462,0
24756,0,60,0,459,649,462,0
24767,4,65,0,467,664,462,0
24779,0,68,0,422,674,462,0
24791,0,70,0,458,680,462,0
24803,6,74,0,469,690,462,0
24814,0,72,0,431,685,462,0
24826,0,73,0,431,687,463,0
24838,0,73,0,430,688,462,0
24849,0,71,0,407,682,462,0
24861,0,72,0,431,685,462,0
24873,0,71,0,403,683,462,0
24884,0,72,0,416,684,462,0
24896,0,71,0,390,682,462,0
24908,0,69,0,390,676,462,0
24920,0,67,0,364,670,462,0
24931,0,67,0,364,671,462,0
24943,0,68,0,366,673,462,0
24955,0,66,0,332,666,462,0
24966,0,64,0,317,661,462,0
24978,0,61,0,320,653,462,0
24990,0,59,0,308,646,463,0
25002,0,55,0,282,636,462,0
25013,0,52,0,274,625,463,0
25025,0,47,0,267,612,462,0
25037,0,43,0,262,600,462,0
25048,0,39,0,257,588,462,0
25060,0,34,0,243,574,462,0
25072,0,31,0,237,563,462,0
25083,0,28,0,236,556,462,0
25095,0,26,0,236,549,462,0
25107,0,24,0,243,543,462,0
25119,0,21,0,247,535,462,0
25130,0,18,0,246,526,462,0
25142,0,15,0,258,516,462,0
25154,0,11,0,268,506,462,0
25165,0,8,0,279,496,462,0
25177,0,5,0,292,486,462,0
25189,0,1,0,306,476,462,0
25201,0,0,0,322,464,462,0
25212,0,0,0,339,453,463,0
25224,0,0,0,358,443,463,0
25236,0,0,0,379,435,462,0
25247,0,0,0,397,424,462,0
25259,0,0,0,413,413,462,0
25271,0,0,0,427,404,462,0
25282,0,0,0,438,396,462,0
25294,0,0,0,448,385,462,0
25306,0,0,0,455,376,462,0
25318,1,0,0,462,370,463,0
25329,4,0,0,467,367,462,0
25341,7,0,0,471,364,462,0
25353,9,0,0,475,361,462,0
25364,11,0,0,478,357,463,0
25376,12,0,0,480,354,462,0
25388,15,0,0,484,353,462,0
25400,16,0,0,486,353,462,0
25411,17,0,0,488,351,462,0
25423,20,0,0,492,348,462,0
25435,21,0,0,494,346,463,0
25446,22,0,0,496,346,462,0
25458,23,0,0,497,348,462,0
25470,25,0,0,500,350,462,0
25481,25,0,0,501,353,462,0
25493,25,0,0,501,358,462,0
25505,25,0,0,501,364,462,0
25517,25,0,0,501,369,462,0
25528,25,0,0,501,374,462,0
25540,25,0,0,501,379,462,0
25552,26,0,0,502,381,462,0
25563,26,0,0,502,382,462,0
25575,27,0,0,503,380,462,0
25587,27,0,0,504,381,462,0
25598,27,0,0,504,381,462,0
25610,27,0,0,503,381,462,0
25622,26,0,0,502,378,462,0
25634,25,0,0,501,377,462,0
25645,24,0,0,499,377,462,0
25657,23,0,0,497,380,462,0
25669,23,0,0,497,385,462,0
25680,22,0,0,495,392,462,0
25692,22,0,0,495,398,462,0
25704,21,0,0,494,404,462,0
25716,20,0,0,493,409,462,0
25727,20,0,0,492,413,462,0
25739,19,0,0,491,416,462,0
25751,18,0,0,489,419,462,0
25762,17,0,0,488,422,462,0
25774,17,0,0,487,426,462,0
25786,16,0,0,485,428,463,0
25797,15,0,0,484,430,463,0
25809,14,0,0,482,432,462,0
25821,13,0,0,481,433,462,0
25833,12,0,0,479,434,462,0
25844,12,0,0,479,435,462,0
25856,12,0,0,479,437,462,0
25868,11,0,0,478,438,462,0
25879,11,0,0,478,439,462,0
25891,11,0,0,477,441,462,0
25903,10,0,0,476,441,462,0
25915,9,0,0,474,442,462,0
25926,9,0,0,474,443,462,0
25938,8,0,0,473,444,462,0
25950,8,0,0,473,445,462,0
25961,9,0,0,474,446,462,0
25973,9,0,0,474,447,462,0
25985,7,0,0,472,448,462,0
25996,7,0,0,472,450,463,0
26008,6,0,0,470,450,462,0
26020,6,0,0,469,452,463,0
26032,5,0,0,468,452,462,0
26043,5,0,0,468,453,462,0
26055,4,0,0,467,454,462,0
26068,3,0,0,465,455,462,0
26080,3,0,0,465,456,462,0
26091,3,0,0,465,456,463,0
26103,3,0,0,465,457,462,0
26115,3,0,0,465,457,462,0
26126,3,0,0,465,458,462,0
26138,3,0,0,465,458,462,0
26150,3,0,0,465,459,462,0
26162,3,0,0,465,459,462,0
26173,4,0,0,466,460,463,0
26185,4,0,0,466,460,463,0
26197,4,0,0,467,461,463,0
26208,5,0,0,468,462,462,0
26220,4,0,0,467,463,462,0
26232,4,0,0,467,464,462,0
26244,4,0,0,467,465,462,0
26255,5,0,0,468,466,462,0
26267,4,0,0,467,467,462,0
26279,4,0,0,467,467,462,0
26290,4,0,0,467,468,463,0
26302,5,0,0,468,469,463,0
26314,6,0,0,469,470,463,0
26325,6,0,0,470,472,463,0
26337,6,1,0,470,474,462,0
26349,7,1,0,471,474,462,0
26361,7,1,0,471,475,462,0
26372,7,1,0,472,475,462,0
26384,7,1,0,472,475,462,0
26396,9,1,0,474,475,462,0
26407,9,1,0,475,476,462,0
26419,10,1,0,476,476,462,0
26431,11,2,0,478,478,462,0
26443,12,2,0,480,479,462,0
26454,13,2,0,481,479,462,0
26466,14,2,0,482,479,462,0
26478,14,2,0,483,479,462,0
26489,15,2,0,484,479,462,0
26501,16,2,0,485,479,462,0
26513,16,3,0,486,481,462,0
26524,17,4,0,487,483,462,0
26536,17,4,0,488,485,462,0
26548,18,5,0,489,487,462,0
26560,19,6,0,491,489,462,0
26571,20,6,0,492,490,462,0
26583,21,7,0,494,492,462,0
26595,22,7,0,495,493,462,0
26606,22,7,0,495,494,462,0
26618,22,8,0,495,495,462,0
26630,23,8,0,497,497,462,0
26641,23,9,0,497,498,462,0
26653,24,9,0,498,500,463,0
26665,24,10,0,498,501,462,0
26677,25,10,0,500,503,462,0
26688,25,11,0,501,504,462,0
26700,26,11,0,502,506,462,0
26712,27,12,0,503,507,462,0
26723,27,12,0,504,507,462,0
26735,29,12,0,506,507,462,0
26747,29,12,0,507,507,462,0
26759,30,12,0,509,508,462,0
26770,32,13,0,511,509,462,0
26782,33,13,0,513,510,462,0
26794,34,13,0,515,511,463,0
26805,35,13,0,517,510,463,0
26817,36,13,0,518,511,462,0
26829,37,13,0,520,510,463,0
26840,39,13,0,522,511,463,0
26852,39,14,0,523,512,463,0
26864,40,14,0,525,513,462,0
26876,40,16,0,524,519,462,0
26887,41,19,0,526,528,462,0
26899,42,27,0,528,552,462,0
26911,42,35,0,528,577,463,0
26922,45,42,0,533,597,462,0
26934,57,53,0,551,629,462,0
26946,77,63,0,584,659,462,0
26958,93,72,0,610,686,463,0
26969,100,79,0,626,707,462,0
26981,100,84,0,634,720,463,0
26993,100,84,0,636,721,462,0
27004,100,83,0,637,717,463,0
27016,100,80,0,633,708,462,0
27028,100,76,0,626,696,462,0
27039,96,71,0,615,682,462,0
27051,88,66,0,602,667,462,0
27063,78,60,0,585,650,462,0
27075,75,55,0,581,635,462,0
27086,75,50,0,580,621,462,0
27098,67,46,0,568,609,462,0
27110,70,42,0,572,596,462,0
27121,73,38,0,578,585,462,0
27133,58,33,0,554,571,462,0
27145,64,31,0,563,564,462,0
27157,60,28,0,556,554,461,0
27168,57,24,0,552,543,462,0
27180,64,21,0,563,535,462,0
27192,61,18,0,558,525,462,0
27203,57,15,0,551,517,462,0
27215,73,15,0,577,515,462,0
27227,59,10,0,555,503,462,0
27238,80,8,0,589,496,462,0
27250,82,4,0,592,484,462,0
27262,81,1,0,591,474,463,0
27274,74,0,0,579,459,463,0
27285,77,0,0,584,447,462,0
27297,75,0,0,580,441,462,0
27309,75,0,0,580,431,462,0
27320,74,0,0,579,420,462,0
27332,83,0,0,594,412,462,0
27344,97,0,0,616,413,462,0
27356,87,0,0,600,409,463,0
27367,88,0,0,601,407,463,0
27379,86,0,0,599,403,462,0
27391,79,0,0,587,392,462,0
27402,76,0,0,583,379,462,0
27414,91,0,0,606,381,462,0
27426,84,0,0,595,375,462,0
27437,88,0,0,602,376,462,0
27449,75,0,0,581,361,462,0
27461,48,0,0,538,347,462,0
27473,68,0,0,569,340,462,0
27484,58,0,0,554,326,462,0
27496,36,0,0,518,311,462,0
27508,19,0,0,491,298,462,0
27519,5,0,0,468,282,462,0
27531,0,0,0,453,256,462,0
27543,0,0,0,421,221,462,0
27554,0,0,0,399,192,462,0
27566,0,0,0,366,153,462,0
27578,0,0,0,340,123,462,0
27590,0,0,0,316,100,462,0
27601,0,0,0,294,85,462,0
27613,0,0,0,281,82,462,0
27625,0,0,0,275,89,462,0
27636,0,0,0,264,101,463,0
27648,0,0,0,265,121,462,0
27660,0,0,0,266,144,463,0
27672,0,0,0,266,167,462,0
27683,0,0,0,259,186,462,0
27695,0,0,0,273,207,462,0
27707,0,0,0,289,231,462,0
27718,0,0,0,325,258,462,0
27730,0,0,0,312,283,462,0
27742,0,0,0,338,305,462,0
27753,0,0,0,324,319,462,0
27765,0,0,0,358,341,463,0
27777,0,0,0,365,362,462,0
27789,0,0,0,360,372,463,0
27800,0,0,0,402,394,463,0
27812,0,0,0,340,402,462,0
27824,0,0,0,413,417,463,0
27835,0,0,0,379,417,463,0
27847,0,0,0,382,423,463,0
27859,0,0,0,381,434,463,0
27871,0,0,0,406,447,462,0
27882,0,0,0,445,464,463,0
27894,0,0,0,388,470,462,0
27906,0,7,0,446,494,463,0
27917,1,16,0,462,519,463,0
27929,6,22,0,469,537,462,0
27941,0,27,0,441,553,463,0
27952,0,33,0,459,571,463,0
27964,0,39,0,436,586,463,0
27976,9,43,0,474,600,462,0
27988,1,46,0,462,607,462,0
27999,10,47,0,476,612,462,0
28011,14,50,0,482,621,462,0
28023,0,51,0,437,622,462,0
28034,5,56,0,468,639,463,0
28046,7,61,0,471,653,462,0
28058,9,65,0,474,663,462,0
28071,0,65,0,454,665,462,0
28083,6,67,0,469,669,462,0
28094,0,66,0,455,667,462,0
28106,0,64,0,448,662,462,0
28118,0,65,0,418,663,462,0
28130,0,63,0,403,657,463,0
28141,0,63,0,427,657,462,0
28153,0,64,0,406,661,463,0
28165,0,65,0,414,665,462,0
28176,0,66,0,407,668,462,0
28188,0,65,0,387,665,462,0
28200,0,62,0,359,656,462,0
28212,0,61,0,351,654,462,0
28223,0,61,0,325,653,462,0
28235,0,62,0,329,656,462,0
28247,0,61,0,320,654,462,0
28258,0,59,0,300,647,462,0
28270,0,55,0,268,636,462,0
28282,0,53,0,261,628,462,0
28293,0,50,0,253,619,462,0
28305,0,48,0,246,614,462,0
28317,0,46,0,239,609,462,0
28329,0,45,0,234,606,462,0
28340,0,43,0,215,599,462,0
28352,0,41,0,240,594,463,0
28364,0,39,0,243,587,463,0
28375,0,36,0,247,578,463,0
28387,0,32,0,256,566,463,0
28399,0,28,0,263,555,463,0
28410,0,26,0,275,548,463,0
28422,0,28,0,285,556,462,0
28434,0,31,0,300,564,463,0
28446,0,32,0,316,566,462,0
28457,0,31,0,337,564,462,0
28469,0,29,0,363,557,462,0
28481,0,26,0,392,548,462,0
28492,0,22,0,418,538,462,0
28504,0,19,0,441,527,462,0
28516,1,14,0,461,512,462,0
28528,11,9,0,478,499,462,0
28539,16,1,0,485,476,462,0
28551,22,0,0,496,460,462,0
28563,26,0,0,502,446,462,0
28574,29,0,0,507,436,462,0
28586,34,0,0,515,427,462,0
28598,42,0,0,528,420,462,0
28609,50,0,0,541,415,462,0
28621,57,0,0,552,411,462,0
28633,61,0,0,558,408,462,0
28645,63,0,0,562,406,462,0
28656,64,0,0,563,407,462,0
28668,65,0,0,564,408,462,0
28680,64,0,0,563,402,462,0
28691,61,0,0,558,397,462,0
28703,56,0,0,550,397,462,0
28715,56,0,0,550,398,462,0
28727,53,0,0,545,402,462,0
28738,51,0,0,542,404,462,0
28750,51,0,0,542,407,462,0
28762,50,0,0,540,411,462,0
28773,50,0,0,541,415,462,0
28785,47,0,0,535,428,462,0
28797,48,0,0,537,444,462,0
28808,47,0,0,536,461,462,0
28820,47,0,0,536,473,462,0
28832,46,4,0,534,485,462,0
28844,43,6,0,529,490,462,0
28855,43,7,0,529,492,462,0
28867,39,7,0,522,494,462,0
28879,40,7,0,524,493,462,0
28890,39,7,0,522,492,462,0
28902,38,6,0,521,491,462,0
28914,37,6,0,519,490,462,0
28926,36,5,0,518,488,462,0
28937,35,5,0,516,486,462,0
28949,36,4,0,518,485,462,0
28961,38,4,0,521,484,463,0
28972,39,3,0,522,482,463,0
28984,39,3,0,523,480,463,0
28996,40,2,0,524,479,463,0
29007,39,2,0,523,479,463,0
29019,39,1,0,523,476,463,0
29031,39,1,0,522,474,463,0
29043,39,0,0,522,470,463,0
29054,38,0,0,521,468,463,0
29066,40,0,0,524,466,462,0
29078,41,0,0,526,465,462,0
29089,38,0,0,521,462,462,0
29101,37,0,0,519,460,462,0
29113,38,0,0,521,458,462,0
29125,37,0,0,519,456,462,0
29136,35,0,0,517,456,462,0
29148,34,0,0,514,455,462,0
